43	Bacte	Proteobacte	Alphaproteobacte	Azospirilla	Inquilinac	Inquili	Unclassified
43	Bacte	Proteobacte	Alphaproteobacte	Caulobactera	Caulobacterac	Unclassified	Unclassified
43	Bacte	Acidobacteri	Acidobacter	Acidobacteria	Acidobacteriaceae (Subgroup	Granulice	Unclassified
43	Bacte	Bacteroid	Bacteroi	Flavobacteria	Flavobacteriac	Flavobacter	Unclassified
42	Bacte	Verrucomicrobi	Verrucomicrob	Opituta	Opitutac	Opitu	Unclassified
42	Bacte	Proteobacte	Gammaproteobacte	Diplorickettsia	Diplorickettsiac	Unclassified	Unclassified
42	Bacte	Bacteroid	Bacteroi	Chitinophaga	Chitinophagac	Flavita	Unclassified
42	Bacte	Actinobacteri	Actinobacte	Unclassified	Unclassified	Unclassified	Unclassified
41	Bacte	Bdellovibrion	Bdellovibrio	Bdellovibriona	Bdellovibrionac	Bdellovib	Unclassified
41	Bacte	Verrucomicrobi	Verrucomicrob	Opituta	Opitutac	Opitu	Unclassified
41	Bacte	Planctomycet	Planctomyce	Planctomyceta	Rubinisphaerac	SH-P	Unclassified
41	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Unclassified	Unclassified	Unclassified
40	Bacte	Proteobacte	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
40	Bacte	Proteobacte	Alphaproteobacte	Azospirilla	Inquilinac	Inquili	Unclassified
40	Bacte	Proteobacte	Alphaproteobacte	Rhodospirilla	Magnetospirac	Unclassified	Unclassified
40	Bacte	Proteobacte	Gammaproteobacte	Xanthomonada	Rhodanobacterac	Dye	Unclassified
40	Bacte	Bdellovibrion	Bdellovibrio	Bacteriovoraca	Bacteriovoracac	Peredibac	Unclassified
39	Bacte	Planctomycet	Planctomyce	Planctomyceta	Schlesneriac	Schlesne	Unclassified
39	Bacte	Proteobacte	Alphaproteobacte	Parvibacula	Parvibaculac	Parvibacu	Unclassified
39	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Rhizobiac	Allorhizobium-Neorhizobium-Pararhizobium-Rhizob	Unclassified
39	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Devosiac	Devo	Unclassified
39	Bacte	Bacteroid	Bacteroi	Sphingobacteria	Sphingobacteriac	Unclassified	Unclassified
39	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	Oxalobacterac	Massi	Unclassified
38	Bacte	Verrucomicrobi	Verrucomicrob	Pedosphaera	Pedosphaerac	Pedospha	Unclassified
38	Bacte	Acidobacteri	Vicinamibacte	Vicinamibactera	Unclassified	Unclassified	Unclassified
38	Bacte	Proteobacte	Alphaproteobacte	Caulobactera	Caulobacterac	Asticcacau	Unclassified
38	Bacte	Proteobacte	Alphaproteobacte	Caulobactera	Caulobacterac	Phenylobacter	Unclassified
38	Bacte	Proteobacte	Alphaproteobacte	Micropepsa	Micropepsac	Unclassified	Unclassified
38	Bacte	Proteobacte	Alphaproteobacte	Rhodospirilla	Rhodospirillac	Unclassified	Unclassified
38	Bacte	Verrucomicrobi	Chlamyd	Chlamydia	Parachlamydiac	Candidatus Protochlamy	Unclassified
37	Bacte	Bacteroid	Bacteroi	Flavobacteria	Flavobacteriac	Flavobacter	Unclassified
37	Bacte	Bacteroid	Bacteroi	Flavobacteria	Flavobacteriac	Flavobacter	resist
37	Bacte	Bacteroid	Bacteroi	Sphingobacteria	Sphingobacteriac	Mucilaginibac	Unclassified
37	Bacte	Chlorofl	Ktedonobacte	Ktedonobactera	Ktedonobacterac	Unclassified	Unclassified
37	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	Comamonadac	Unclassified	Unclassified
37	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	Methylophilac	UBA6	Unclassified
36	Bacte	Proteobacte	Alphaproteobacte	Acetobactera	Acetobacterac	Acidical	Unclassified
36	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Beijerinckiac	Unclassified	Unclassified
36	Bacte	Acidobacteri	Acidobacter	Solibactera	Solibacterac	Candidatus Solibac	Unclassified
36	Bacte	Actinobacteri	Thermoleophi	Gaiella	Unclassified	Unclassified	Unclassified
36	Bacte	Bdellovibrion	Oligofle	Oligoflexa	Unclassified	Unclassified	Unclassified
35	Bacte	Proteobacte	Alphaproteobacte	Micavibriona	Micavibrionac	Unclassified	Unclassified
35	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Rhizobiac	Corticibacter	pop
35	Bacte	Proteobacte	Alphaproteobacte	Micavibriona	Unclassified	Unclassified	Unclassified
35	Bacte	Proteobacte	Alphaproteobacte	Sphingomonada	Sphingomonadac	Hephaes	Unclassified
35	Bacte	Bacteroid	Bacteroi	Chitinophaga	Chitinophagac	Niaste	Unclassified
35	Bacte	Bacteroid	Bacteroi	Chitinophaga	Chitinophagac	Taibaie	Unclassified
35	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	Oxalobacterac	Dugane	Unclassified
34	Bacte	Bdellovibrion	Oligofle	0319-6	Unclassified	Unclassified	Unclassified
34	Bacte	Proteobacte	Alphaproteobacte	Tistrella	Tistrellac	Tistre	Unclassified
34	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Rhizobiac	Aminobac	Unclassified
34	Bacte	Proteobacte	Alphaproteobacte	Parvibacula	Parvibaculac	Parvibacu	Unclassified
34	Bacte	Bacteroid	Bacteroi	Cytophaga	Spirosomac	Larkine	Unclassified
34	Bacte	Bdellovibrion	Oligofle	Oligoflexa	Unclassified	Unclassified	Unclassified
34	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	Burkholderiac	Pandor	thiooxyd
33	Bacte	Planctomycet	Planctomyce	Planctomyceta	Rubinisphaerac	SH-P	Unclassified
33	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Xanthobacterac	Pseudolab	Unclassified
33	Bacte	Proteobacte	Alphaproteobacte	Caulobactera	Caulobacterac	Unclassified	Unclassified
33	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Rhizobiac	Pseudaminobac	Unclassified
33	Bacte	Proteobacte	Alphaproteobacte	Micropepsa	Micropepsac	Unclassified	Unclassified
33	Bacte	Proteobacte	Alphaproteobacte	Sphingomonada	Sphingomonadac	Unclassified	Unclassified
33	Bacte	Proteobacte	Alphaproteobacte	Sphingomonada	Sphingomonadac	Sphingomo	Unclassified
33	Bacte	Acidobacteri	Vicinamibacte	Vicinamibactera	Unclassified	Unclassified	Unclassified
32	Bacte	Actinobacteri	Acidimicrob	Microtricha	Iamiac	Ia	Unclassified
32	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Rhizobiales Incertae Se	Baul	Unclassified
32	Bacte	Proteobacte	Alphaproteobacte	Caulobactera	Caulobacterac	Unclassified	Unclassified
32	Bacte	Proteobacte	Alphaproteobacte	Micropepsa	Micropepsac	Unclassified	Unclassified
31	Bacte	Planctomycet	Phycisphae	Tepidisphaera	WD2101 soil gr	Unclassified	Unclassified
31	Bacte	Proteobacte	Alphaproteobacte	Unclassified	Unclassified	Unclassified	Unclassified
31	Bacte	Acidobacteri	Vicinamibacte	Vicinamibactera	Unclassified	Unclassified	Unclassified
31	Bacte	Acidobacteri	Acidobacter	Solibactera	Solibacterac	Candidatus Solibac	Unclassified
30	Bacte	Actinobacteri	Actinobacte	Micromonospora	Micromonosporac	Actinocatenisp	s
30	Bacte	Gemmatimonad	Gemmatimonade	Gemmatimonada	Gemmatimonadac	Unclassified	Unclassified
29	Bacte	Proteobacte	Alphaproteobacte	Ferrovibriona	Taone	Unclassified	Unclassified
29	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Amb-16S-1	Unclassified	Unclassified
29	Bacte	Proteobacte	Alphaproteobacte	Rhodospirilla	Rhodospirillac	Unclassified	Unclassified
29	Bacte	Bacteroid	Bacteroi	Sphingobacteria	NS11-12 marine gr	Unclassified	Unclassified
29	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	Burkholderiac	Burkholderia-Caballeronia-Paraburkholde	Unclassified
28	Bacte	Proteobacte	Alphaproteobacte	Rhodospirilla	Unclassified	Unclassified	Unclassified
28	Bacte	Acidobacteri	Vicinamibacte	Vicinamibactera	Vicinamibacterac	Unclassified	Unclassified
28	Bacte	Proteobacte	Alphaproteobacte	Dongia	Dongiac	Don	Unclassified
28	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Xanthobacterac	Rhodopseudomo	Unclassified
28	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Unclassified	Unclassified	Unclassified
28	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Hyphomicrobiac	Pedomicrob	Unclassified
28	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Devosiac	Devo	Unclassified
28	Bacte	Gemmatimonad	Gemmatimonade	Gemmatimonada	Gemmatimonadac	Gemmatimo	Unclassified
28	Bacte	Acidobacteri	Acidobacter	Bryobactera	Bryobacterac	Bryobac	Unclassified
28	Bacte	Actinobacteri	Actinobacte	Propionibacteria	Nocardioidac	Nocardioi	Unclassified
28	Bacte	Actinobacteri	Actinobacte	Frankia	Unclassified	Unclassified	Unclassified
27	Bacte	Planctomycet	Planctomyce	Isosphaera	Isosphaerac	Aquispha	Unclassified
27	Bacte	Planctomycet	Planctomyce	Gemmata	Gemmatac	Gemm	Unclassified
27	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Hyphomicrobiac	Hyphomicrob	denitrific
27	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Xanthobacterac	Unclassified	Unclassified
27	Bacte	Proteobacte	Alphaproteobacte	Rhodospirilla	Magnetospirillac	Unclassified	Unclassified
27	Bacte	Proteobacte	Alphaproteobacte	Sphingomonada	Sphingomonadac	Sphingob	Unclassified
27	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	Nitrosomonadac	Unclassified	Unclassified
27	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	Alcaligenac	Pigmentiph	Unclassified
26	Bacte	Planctomycet	Planctomyce	Isosphaera	Isosphaerac	Aquispha	Unclassified
26	Bacte	Proteobacte	Alphaproteobacte	Reyranella	Reyranellac	Reyrane	Unclassified
26	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Rhizobiac	Shine	Unclassified
26	Bacte	Proteobacte	Alphaproteobacte	Parvibacula	Parvibaculac	Parvibacu	Unclassified
26	Bacte	Proteobacte	Alphaproteobacte	Sphingomonada	Sphingomonadac	Novosphingob	Unclassified
26	Bacte	Proteobacte	Alphaproteobacte	Sphingomonada	Sphingomonadac	Unclassified	Unclassified
25	Bacte	Planctomycet	Planctomyce	Pirellula	Pirellulac	Pirell	Unclassified
25	Bacte	Acidobacteri	Vicinamibacte	Vicinamibactera	Vicinamibacterac	Unclassified	Unclassified
25	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Rhizobiac	Allorhizobium-Neorhizobium-Pararhizobium-Rhizob	Unclassified
25	Bacte	Proteobacte	Alphaproteobacte	Rhodospirilla	Rhodospirillac	Unclassified	Unclassified
25	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	TRA3	Unclassified	Unclassified
25	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	Methylophilac	Methylophi	Unclassified
24	Bacte	Actinobacteri	Actinobacte	Pseudonocardia	Pseudonocardiac	Pseudonocar	Unclassified
24	Bacte	Planctomycet	Planctomyce	Gemmata	Gemmatac	Gemm	Unclassified
24	Bacte	Proteobacte	Alphaproteobacte	Acetobactera	Acetobacterac	Acidis	Unclassified
24	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Rhizobiac	Allorhizobium-Neorhizobium-Pararhizobium-Rhizob	Unclassified
24	Bacte	Proteobacte	Alphaproteobacte	Sphingomonada	Sphingomonadac	Sphingob	Unclassified
24	Bacte	Proteobacte	Alphaproteobacte	Sphingomonada	Sphingomonadac	Porphyrobac	tepidar
24	Bacte	Gemmatimonad	Longimicro	Longimicrobia	Longimicrobiac	Unclassified	Unclassified
23	Bacte	Proteobacte	Gammaproteobacte	Gammaproteobacteria Incertae Se	Unknown Fam	Acidibac	Unclassified
23	Bacte	Bdellovibrion	Oligofle	Silvanigrella	Silvanigrellac	Silvanigre	Unclassified
23	Bacte	Acidobacteri	Acidobacter	Acidobacteria	Acidobacteriaceae (Subgroup	Granulice	Unclassified
23	Bacte	Bacteroid	Bacteroi	Flavobacteria	Flavobacteriac	Flavobacter	Unclassified
23	Bacte	Proteobacte	Alphaproteobacte	Sphingomonada	Sphingomonadac	Qipengyua	Unclassified
22	Bacte	Planctomycet	Planctomyce	Isosphaera	Isosphaerac	Tundrispha	Unclassified
22	Bacte	Planctomycet	Planctomyce	Isosphaera	Isosphaerac	Singulispha	Unclassified
22	Bacte	Planctomycet	Planctomyce	Planctomyceta	Unclassified	Unclassified	Unclassified
22	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	B1-	Unclassified	Unclassified
22	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	Burkholderiac	Burkholderia-Caballeronia-Paraburkholde	Unclassified
21	Bacte	Actinobacteri	Actinobacte	Unclassified	Unclassified	Unclassified	Unclassified
21	Bacte	Planctomycet	Planctomyce	Gemmata	Gemmatac	Gemm	Unclassified
21	Bacte	Planctomycet	Planctomyce	Isosphaera	Isosphaerac	Isospha	Unclassified
21	Bacte	Actinobacteri	Actinobacte	Micromonospora	Micromonosporac	Unclassified	Unclassified
21	Bacte	Proteobacte	Gammaproteobacte	Salinisphaera	Solimonadac	Alkanibac	Unclassified
21	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Hyphomicrobiac	Hyphomicrob	Unclassified
21	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Xanthobacterac	Rhodopla	Unclassified
21	Bacte	Proteobacte	Alphaproteobacte	Caulobactera	Caulobacterac	Unclassified	Unclassified
21	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Rhizobiac	Mesorhizob	Unclassified
21	Bacte	Bdellovibrion	Bdellovibrio	Bacteriovoraca	Bacteriovoracac	Peredibac	Unclassified
21	Bacte	Actinobacteri	Actinobacte	Streptomyceta	Streptomycetac	Streptomy	Unclassified
21	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	Oxalobacterac	Unclassified	Unclassified
21	Bacte	Patescibacte	Saccharimona	Saccharimonada	Saccharimonadac	T	Unclassified
20	Bacte	Planctomycet	Planctomyce	Planctomyceta	Unclassified	Unclassified	Unclassified
20	Bacte	Planctomycet	Planctomyce	Planctomyceta	Rubinisphaerac	SH-P	Unclassified
20	Bacte	Proteobacte	Alphaproteobacte	Caulobactera	Caulobacterac	Phenylobacter	Unclassified
20	Bacte	Proteobacte	Alphaproteobacte	Micropepsa	Micropepsac	Unclassified	Unclassified
20	Bacte	Proteobacte	Alphaproteobacte	Sphingomonada	Sphingomonadac	Sphingoaurantia	Unclassified
20	Bacte	Proteobacte	Alphaproteobacte	Sphingomonada	Sphingomonadac	Sphingomo	Unclassified
20	Bacte	Proteobacte	Alphaproteobacte	Rickettsia	Mitochond	Unclassified	Unclassified
20	Bacte	Gemmatimonad	Gemmatimonade	Gemmatimonada	Gemmatimonadac	Unclassified	Unclassified
20	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	Comamonadac	Unclassified	Unclassified
20	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	Burkholderiac	Pandor	Unclassified
19	Bacte	Proteobacte	Alphaproteobacte	Rickettsia	Mitochond	Unclassified	Unclassified
19	Bacte	Planctomycet	Phycisphae	Tepidisphaera	WD2101 soil gr	Unclassified	Unclassified
19	Bacte	Proteobacte	Alphaproteobacte	Rhodospirilla	Unclassified	Unclassified	Unclassified
19	Bacte	Proteobacte	Gammaproteobacte	Steroidobactera	Steroidobacterac	Steroidobac	Unclassified
19	Bacte	Proteobacte	Gammaproteobacte	Salinisphaera	Solimonadac	Panacagrimo	Unclassified
19	Bacte	Proteobacte	Alphaproteobacte	Dongia	Dongiac	Don	Unclassified
19	Bacte	Proteobacte	Alphaproteobacte	Sphingomonada	Sphingomonadac	Novosphingob	Unclassified
19	Bacte	Bacteroid	Bacteroi	Chitinophaga	Chitinophagac	Taibaie	Unclassified
19	Bacte	Actinobacteri	Thermoleophi	Solirubrobactera	67	Unclassified	Unclassified
19	Bacte	Actinobacteri	Actinobacte	Streptomyceta	Streptomycetac	Streptomy	Unclassified
19	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	Alcaligenac	GKS98 freshwater gr	Unclassified
19	Bacte	Actinobacteri	Actinobacte	Unclassified	Unclassified	Unclassified	Unclassified
19	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	TRA3	Unclassified	Unclassified
19	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	Comamonadac	Curvibac	Unclassified
18	Bacte	Planctomycet	Phycisphae	Tepidisphaera	WD2101 soil gr	Unclassified	Unclassified
18	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Hyphomicrobiac	Hyphomicrob	Unclassified
18	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Xanthobacterac	Unclassified	Unclassified
18	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Kaistiac	Kais	Unclassified
18	Bacte	Bacteroid	Bacteroi	Chitinophaga	Chitinophagac	Flavisolibac	Unclassified
18	Bacte	Bacteroid	Bacteroi	Chitinophaga	Chitinophagac	Unclassified	Unclassified
18	Bacte	Bacteroid	Bacteroi	Chitinophaga	Chitinophagac	Edaphobacu	Unclassified
18	Bacte	Bacteroid	Bacteroi	Cytophaga	Cytophagac	Sporocytoph	Unclassified
18	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	Burkholderiac	Pandor	Unclassified
17	Bacte	Planctomycet	Planctomyce	Gemmata	Gemmatac	Gemm	Unclassified
17	Bacte	Planctomycet	Planctomyce	Isosphaera	Isosphaerac	Paludispha	Unclassified
17	Bacte	Planctomycet	Planctomyce	Isosphaera	Isosphaerac	Paludispha	Unclassified
17	Bacte	Bdellovibrion	Bdellovibrio	Bdellovibriona	Bdellovibrionac	Bdellovib	Unclassified
17	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Xanthobacterac	Unclassified	Unclassified
17	Bacte	Proteobacte	Alphaproteobacte	Caulobactera	Caulobacterac	Brevundimo	Unclassified
17	Bacte	Proteobacte	Alphaproteobacte	Micropepsa	Micropepsac	Unclassified	Unclassified
17	Bacte	Verrucomicrobi	Verrucomicrob	Verrucomicrobia	Rubritaleac	Luteolibac	Unclassified
17	Bacte	Bacteroid	Bacteroi	Sphingobacteria	Sphingobacteriac	Arcticibac	Unclassified
17	Bacte	Proteobacte	Alphaproteobacte	Sphingomonada	Sphingomonadac	Sphingomo	naasen
17	Bacte	Bacteroid	Bacteroi	Chitinophaga	Chitinophagac	Unclassified	Unclassified
17	Bacte	Bacteroid	Bacteroi	Chitinophaga	Chitinophagac	P	Unclassified
17	Bacte	Bacteroid	Bacteroi	Chitinophaga	Chitinophagac	Arachidicoc	Unclassified
17	Bacte	Bacteroid	Bacteroi	Chitinophaga	Chitinophagac	Unclassified	Unclassified
17	Bacte	Firmicu	Baci	Paenibacilla	Paenibacillac	Paenibacil	Unclassified
17	Bacte	Actinobacteri	Actinobacte	Frankia	Frankiac	Jatrophihabit	Unclassified
16	Bacte	Planctomycet	Phycisphae	Tepidisphaera	WD2101 soil gr	Unclassified	Unclassified
16	Bacte	Planctomycet	Planctomyce	Isosphaera	Isosphaerac	Paludispha	Unclassified
16	Bacte	Verrucomicrobi	Verrucomicrob	Chthoniobactera	Chthoniobacterac	Chthoniobac	Unclassified
16	Bacte	Proteobacte	Alphaproteobacte	Dongia	Dongiac	Don	Unclassified
16	Bacte	Bacteroid	Bacteroi	Sphingobacteria	Sphingobacteriac	Pedobac	Unclassified
16	Bacte	Actinobacteri	Thermoleophi	Solirubrobactera	67	Unclassified	Unclassified
16	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	Alcaligenac	Candidimo	Unclassified
16	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	Alcaligenac	Unclassified	Unclassified
16	Bacte	Abditibacteri	Abditibacte	Abditibacteria	Abditibacteriac	Abditibacter	Unclassified
15	Bacte	Proteobacte	Alphaproteobacte	Rickettsia	Mitochond	Unclassified	Unclassified
15	Bacte	Planctomycet	Planctomyce	Isosphaera	Isosphaerac	Aquispha	Unclassified
15	Bacte	Proteobacte	Alphaproteobacte	Reyranella	Reyranellac	Reyrane	ter
15	Bacte	Proteobacte	Alphaproteobacte	Caulobactera	Caulobacterac	Unclassified	Unclassified
15	Bacte	Proteobacte	Alphaproteobacte	Caulobactera	Caulobacterac	Asticcacau	Unclassified
15	Bacte	Bacteroid	Bacteroi	Sphingobacteria	Sphingobacteriac	Mucilaginibac	Unclassified
15	Bacte	Proteobacte	Alphaproteobacte	Defluviicocca	Defluviicoccac	Defluviicoc	Unclassified
15	Bacte	Bacteroid	Bacteroi	Chitinophaga	Chitinophagac	Niaste	Unclassified
14	Bacte	Planctomycet	Planctomyce	Isosphaera	Isosphaerac	Singulispha	Unclassified
14	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Xanthobacterac	Unclassified	Unclassified
14	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Xanthobacterac	Pseudolab	Unclassified
14	Bacte	Bacteroid	Bacteroi	Sphingobacteria	Sphingobacteriac	Pedobac	Unclassified
14	Bacte	Bacteroid	Bacteroi	Sphingobacteria	Sphingobacteriac	Arcticibac	Unclassified
14	Bacte	Proteobacte	Alphaproteobacte	Sphingomonada	Sphingomonadac	Altererythrobac	Unclassified
14	Bacte	Proteobacte	Gammaproteobacte	Xanthomonada	Rhodanobacterac	Chujaibac	Unclassified
14	Bacte	Bacteroid	Bacteroi	Chitinophaga	Chitinophagac	Edaphobacu	Unclassified
14	Bacte	Bacteroid	Bacteroi	Chitinophaga	Chitinophagac	Edaphobacu	Unclassified
14	Bacte	Bdellovibrion	Oligofle	0319-6	Unclassified	Unclassified	Unclassified
14	Bacte	Acidobacteri	Vicinamibacte	Vicinamibactera	Unclassified	Unclassified	Unclassified
14	Bacte	Actinobacteri	Actinobacte	Micrococca	Unclassified	Unclassified	Unclassified
14	Bacte	Firmicu	Baci	Paenibacilla	Paenibacillac	Unclassified	Unclassified
14	Bacte	Bdellovibrion	Oligofle	Oligoflexa	Unclassified	Unclassified	Unclassified
13	Bacte	Planctomycet	Planctomyce	Pirellula	Pirellulac	Unclassified	Unclassified
13	Bacte	Planctomycet	Planctomyce	Pirellula	Pirellulac	Unclassified	Unclassified
13	Bacte	Proteobacte	Gammaproteobacte	211d	Unclassified	Unclassified	Unclassified
13	Bacte	Proteobacte	Alphaproteobacte	Dongia	Dongiac	Don	Unclassified
13	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Xanthobacterac	Unclassified	Unclassified
13	Bacte	Proteobacte	Alphaproteobacte	Caulobactera	Caulobacterac	Caulobac	Unclassified
13	Bacte	Proteobacte	Alphaproteobacte	Caulobactera	Caulobacterac	Unclassified	Unclassified
13	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Rhizobiac	Aminobac	Unclassified
13	Bacte	Proteobacte	Alphaproteobacte	Micropepsa	Micropepsac	Unclassified	Unclassified
13	Bacte	Bdellovibrion	Bdellovibrio	Bdellovibriona	Bdellovibrionac	Bdellovib	Unclassified
13	Bacte	Proteobacte	Alphaproteobacte	Sphingomonada	Sphingomonadac	Plot4-2	Unclassified
13	Bacte	Bacteroid	Bacteroi	Chitinophaga	Chitinophagac	Edaphobacu	Unclassified
13	Bacte	Bacteroid	Bacteroi	Chitinophaga	Chitinophagac	Parafilimo	ter
13	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	B1-	Unclassified	Unclassified
13	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	TRA3	Unclassified	Unclassified
13	Bacte	Abditibacteri	Abditibacte	Abditibacteria	Abditibacteriac	Abditibacter	Unclassified
13	Bacte	Firmicu	Clostri	Clostridia	Clostridiac	Clostridium sensu stricto	Unclassified
12	Bacte	Actinobacteri	Acidimicrob	Microtricha	Unclassified	Unclassified	Unclassified
12	Bacte	Planctomycet	Planctomyce	Isosphaera	Isosphaerac	Aquispha	Unclassified
12	Bacte	Planctomycet	Planctomyce	Isosphaera	Isosphaerac	Singulispha	Unclassified
12	Bacte	Verrucomicrobi	Verrucomicrob	Opituta	Opitutac	Cephaloticoc	Unclassified
12	Bacte	Planctomycet	Phycisphae	Tepidisphaera	Tepidisphaerac	Unclassified	Unclassified
12	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Hyphomicrobiac	Hyphomicrob	Unclassified
12	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Xanthobacterac	Pseudolab	Unclassified
12	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Rhizobiac	Mesorhizob	Unclassified
12	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Rhizobiac	Pseudaminobac	Unclassified
12	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	KF-JG30	Unclassified	Unclassified
12	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	D0	Unclassified	Unclassified
12	Bacte	Proteobacte	Alphaproteobacte	Sphingomonada	Sphingomonadac	Unclassified	Unclassified
12	Bacte	Actinobacteri	Thermoleophi	Solirubrobactera	Solirubrobacterac	Conexibac	woe
12	Bacte	Firmicu	Baci	Paenibacilla	Paenibacillac	Paenibacil	Unclassified
12	Bacte	Chlorofl	Chlorofle	Thermomicrobia	JG30-KF-C	Unclassified	Unclassified
12	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	Oxalobacterac	Janthinobacter	Unclassified
12	Bacte	Patescibacte	Saccharimona	Saccharimonada	L	Unclassified	Unclassified
11	Bacte	Proteobacte	Alphaproteobacte	Rickettsia	Mitochond	Unclassified	Unclassified
11	Bacte	Actinobacteri	Actinobacte	Frankia	Frankiac	Jatrophihabit	Unclassified
11	Bacte	Myxococc	Polyan	Polyangia	Polyangiac	Sorang	Unclassified
11	Bacte	Planctomycet	Planctomyce	Isosphaera	Isosphaerac	Singulispha	Unclassified
11	Bacte	Verrucomicrobi	Verrucomicrob	Opituta	Opitutac	Opitu	Unclassified
11	Bacte	Proteobacte	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
11	Bacte	Planctomycet	Planctomyce	Planctomyceta	Unclassified	Unclassified	Unclassified
11	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Xanthobacterac	Unclassified	Unclassified
11	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Xanthobacterac	Pseudolab	Unclassified
11	Bacte	Proteobacte	Alphaproteobacte	Azospirilla	Azospirillac	Unclassified	Unclassified
11	Bacte	Proteobacte	Alphaproteobacte	Sphingomonada	Sphingomonadac	Unclassified	Unclassified
11	Bacte	Proteobacte	Alphaproteobacte	Sphingomonada	Sphingomonadac	Sphingomo	Unclassified
11	Bacte	Proteobacte	Gammaproteobacte	Pseudomonada	Moraxellac	Unclassified	Unclassified
11	Bacte	Proteobacte	Alphaproteobacte	Rickettsia	Mitochond	Unclassified	Unclassified
11	Bacte	Actinobacteri	Actinobacte	Micrococca	Promicromonosporac	Promicromonosp	Unclassified
11	Bacte	Firmicu	Baci	Paenibacilla	Paenibacillac	Cohne	Unclassified
11	Bacte	Firmicu	Baci	Paenibacilla	Paenibacillac	Paenibacil	Unclassified
11	Bacte	Actinobacteri	Acidimicrob	Unclassified	Unclassified	Unclassified	Unclassified
11	Bacte	Chlorofl	Chlorofle	Thermomicrobia	JG30-KF-C	Unclassified	Unclassified
11	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	Comamonadac	Sphaeroti	Unclassified
11	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	Comamonadac	Hylemone	Unclassified
